VERTEX_SE3:QUAT 90 50.5477 -55.5576 0 0 0 0.988579 -0.150705
VERTEX_SE3:QUAT 91 49.2266 -55.7993 0 0 0 0.998017 -0.0629481
VERTEX_SE3:QUAT 92 47.8362 -55.9673 0 0 0 0.99897 -0.0453707
VERTEX_SE3:QUAT 93 46.5407 -56.0446 0 0 0 0.999813 -0.0193432
VERTEX_SE3:QUAT 94 45.1439 -56.0997 0 0 0 0.999792 -0.0204127
VERTEX_SE3:QUAT 95 43.7477 -56.1546 0 0 0 0.999821 -0.0189399
VERTEX_SE3:QUAT 96 42.3484 -56.2103 0 0 0 0.999808 -0.0196062
VERTEX_SE3:QUAT 97 40.9509 -56.2668 0 0 0 0.999792 -0.0203983
VERTEX_SE3:QUAT 98 39.5545 -56.3239 0 0 0 0.999755 -0.0221461
VERTEX_SE3:QUAT 99 38.2571 -56.3785 0 0 0 0.999776 -0.0211453
VERTEX_SE3:QUAT 100 36.863 -56.4379 0 0 0 0.999776 -0.0211733
VERTEX_SE3:QUAT 101 35.4656 -56.4997 0 0 0 0.999756 -0.0221008
VERTEX_SE3:QUAT 102 34.1692 -56.5586 0 0 0 0.999729 -0.0232911
VERTEX_SE3:QUAT 103 32.7644 -56.6598 0 0 0 0.999018 -0.0442984
VERTEX_SE3:QUAT 104 31.3731 -56.8019 0 0 0 0.999216 -0.0395866
VERTEX_SE3:QUAT 105 30.0811 -56.9354 0 0 0 0.998636 -0.0522206
VERTEX_SE3:QUAT 106 28.79 -57.0739 0 0 0 0.998465 -0.0553786
VERTEX_SE3:QUAT 107 27.3994 -57.2271 0 0 0 0.998255 -0.059056
VERTEX_SE3:QUAT 108 26.1095 -57.3709 0 0 0 0.999189 -0.0402585
VERTEX_SE3:QUAT 109 24.8118 -57.4001 0 0 0 0.999998 -0.00213144
VERTEX_SE3:QUAT 110 23.4025 -57.4097 0 0 0 0.999992 -0.00405548
VERTEX_SE3:QUAT 111 22.1138 -57.4219 0 0 0 0.999992 -0.0040389
VERTEX_SE3:QUAT 112 20.7147 -57.4375 0 0 0 0.999974 -0.00714248
VERTEX_SE3:QUAT 113 19.3173 -57.4995 0 0 0 0.999513 -0.0312172
VERTEX_SE3:QUAT 114 18.0215 -57.5829 0 0 0 0.999558 -0.0297191
VERTEX_SE3:QUAT 115 16.7223 -57.5948 0 0 0 0.999962 0.00866116
VERTEX_SE3:QUAT 116 15.3132 -57.5739 0 0 0 0.999958 0.00921313
VERTEX_SE3:QUAT 117 14.0169 -57.5647 0 0 0 0.999987 0.00514844
VERTEX_SE3:QUAT 118 12.6198 -57.6112 0 0 0 0.999827 -0.018618
VERTEX_SE3:QUAT 119 11.2208 -57.6656 0 0 0 0.99977 -0.0214597
